country_code,channel,age,aadhar_gender,occupation,pincode,annual_income,marital_status,networth,source_of_funds,txn_amount_tot,user_count
ES,ECOM/POS,28,M,Salaried,560052,999999,Unmarried,1500000,Salary,5669.69,1
ES,ECOM/POS,28,M,Salaried,560067,49999,Married,500000,Salary,1594.88999999999,1
ES,ECOM/POS,28,M,Salaried,560078,4999999,Married,10000000,Salary,19961.1,1
ES,ECOM/POS,28,M,Salaried,560103,5000000,Unmarried,10000000,Salary,6420.25,1
ES,ECOM/POS,28,M,Salaried,562125,5000000,Married,10000000,Salary,12485.64,1
ES,ECOM/POS,28,M,Salaried,562157,4999999,Married,10000000,Salary,544.15,1
ES,ECOM/POS,28,M,Salaried,600021,5000000,Married,10000000,Salary,4661.99,1
ES,ECOM/POS,28,M,Salaried,679326,299999,Married,1500000,Salary,1284.3,1
ES,ECOM/POS,28,M,Self Employed Professional,411038,4999999,Unmarried,20000000,Business Proceeds,78294.8999999999,1
ES,ECOM/POS,28,M,Self Employed Professional,560012,999999,Unmarried,20000000,Business Proceeds,7412.77,1
ES,ECOM/POS,28,M,Self Employed Professional,683577,5000000,Unmarried,500000,Salary,734.43,1
ES,ECOM/POS,28,M,Self Employed Professional,841437,499999,Married,500000,Other,12273.9,1
ES,ECOM/POS,28,M,Student,176093,49999,Unmarried,500000,Saving,1841.3,1
ES,ECOM/POS,28,M,Student,312202,49999,Unmarried,20000000,Other,10312.8699999999,1
ES,ECOM/POS,28,M,Student,400058,999999,Unmarried,3000000,Saving,3374.01,1
ES,ECOM/POS,28,M,Student,495452,299999,Married,500000,Saving,68946.58,1
ES,ECOM/POS,28,M,Student,560048,299999,Unmarried,500000,Saving,36077.06,1
ES,ECOM/POS,28,M,Student,560103,49999,Unmarried,1500000,Saving,2721.52999999999,1
ES,ECOM/POS,28,M,Student,843117,149999,Unmarried,1500000,Other,839.12,1
ES,ECOM/POS,29,F,Housewife,560048,299999,Married,40000000,Investments,12082.47,1
ES,ECOM/POS,29,F,Salaried,110033,4999999,Married,5000000,Salary,15211.15,1
ES,ECOM/POS,29,F,Salaried,122011,4999999,Married,5000000,Salary,152128.8,1
ES,ECOM/POS,29,F,Salaried,500084,499999,Married,10000000,Salary,7165.21,1
ES,ECOM/POS,29,F,Salaried,560102,4999999,Married,500000,Salary,1612.17,1
ES,ECOM/POS,29,F,Self Employed Professional,411048,4999999,Unmarried,10000000,Business Proceeds,64001.6699999999,1
ES,ECOM/POS,29,F,Student,305001,299999,Unmarried,1500000,Other,22135.72,1
ES,ECOM/POS,29,M,Salaried,110077,4999999,Married,10000000,Salary,4462.27,1
ES,ECOM/POS,29,M,Salaried,134109,5000000,Unmarried,5000000,Salary,516.71,1
ES,ECOM/POS,29,M,Salaried,226005,4999999,Unmarried,3000000,Salary,2898.77999999999,1
ES,ECOM/POS,29,M,Salaried,400099,999999,Unmarried,3000000,Salary,41662.53,1
ES,ECOM/POS,29,M,Salaried,474020,499999,Married,500000,Saving,2200.82,1
ES,ECOM/POS,29,M,Salaried,517583,4999999,Unmarried,10000000,Salary,10463.24,1
ES,ECOM/POS,29,M,Salaried,560037,4999999,Unmarried,3000000,Salary,12545.5899999999,1
ES,ECOM/POS,29,M,Salaried,560047,4999999,Married,5000000,Salary,736.54,1
ES,ECOM/POS,29,M,Salaried,560076,4999999,Unmarried,1500000,Salary,38825.4,1
ES,ECOM/POS,29,M,Self Employed Professional,421305,499999,Unmarried,3000000,Investments,3898.54,1
ES,ECOM/POS,29,M,Self Employed Professional,560099,4999999,Married,5000000,Salary,83864.5699999999,1
ES,ECOM/POS,29,M,Student,110092,999999,Unmarried,3000000,Other,36749.18,1
ES,ECOM/POS,29,M,Student,226003,299999,Unmarried,1500000,Saving,13846.52,1
ES,ECOM/POS,29,M,Student,400053,4999999,Unmarried,3000000,Investments,82987.0199999999,1
ES,ECOM/POS,29,M,Student,453556,49999,Unmarried,500000,Other,4908.35,1
ES,ECOM/POS,29,M,Student,453556,999999,Unmarried,10000000,Salary,4778.76,1
ES,ECOM/POS,29,M,Student,670601,49999,Unmarried,1500000,Saving,59605.5599999999,1
ES,ECOM/POS,30,F,Salaried,133006,4999999,Unmarried,10000000,Salary,129465.599999999,1
ES,ECOM/POS,30,F,Salaried,560016,4999999,Unmarried,5000000,Salary,1622.69999999999,1
ES,ECOM/POS,30,F,Salaried,560035,299999,Married,500000,Salary,1592.16,1
ES,ECOM/POS,30,F,Self Employed Professional,122001,499999,Unmarried,500000,Business Proceeds,16497.53,1
ES,ECOM/POS,30,M,Forex,147021,299999,Married,1500000,Business Proceeds,723.86,1
ES,ECOM/POS,30,M,Salaried,110085,999999,Married,1500000,Salary,23329.3899999999,1
ES,ECOM/POS,30,M,Salaried,122011,4999999,Unmarried,5000000,Salary,36469.19,1
ES,ECOM/POS,30,M,Salaried,133001,4999999,Unmarried,10000000,Salary,2149.56,1
ES,ECOM/POS,30,M,Salaried,248006,49999,Unmarried,5000000,Salary,7041.63,1
ES,ECOM/POS,30,M,Salaried,560102,4999999,Married,3000000,Salary,8980.28,1
ES,ECOM/POS,30,M,Salaried,670643,999999,Married,500000,Salary,9282.75,1
ES,ECOM/POS,30,M,Self Employed Professional,110092,499999,Married,3000000,Business Proceeds,7455.38999999999,1
ES,ECOM/POS,30,M,Self Employed Professional,362265,999999,Unmarried,20000000,Business Proceeds,28840.85,1
ES,ECOM/POS,30,M,Self Employed Professional,416510,999999,Unmarried,1500000,Saving,539.9,1
ES,ECOM/POS,30,M,Self Employed Professional,682002,999999,Unmarried,3000000,Business Proceeds,57127.5399999999,1
ES,ECOM/POS,30,M,Self Employed Professional,751021,4999999,Unmarried,20000000,Other,3100.76999999999,1
ES,ECOM/POS,30,M,Student,453556,4999999,Married,10000000,Salary,15990.13,1
ES,ECOM/POS,30,M,Student,462042,49999,Married,3000000,Investments,2254.15,1
ES,ECOM/POS,30,M,Student,700026,49999,Married,500000,Other,16276.8,1
ES,ECOM/POS,31,F,Salaried,122001,4999999,Unmarried,3000000,Salary,2780.4,1
ES,ECOM/POS,31,F,Salaried,122011,4999999,Married,1500000,Salary,26152.48,1
ES,ECOM/POS,31,F,Salaried,400056,4999999,Married,3000000,Saving,53061.02,1
ES,ECOM/POS,31,F,Salaried,474005,499999,Unmarried,500000,Salary,2758.97,1
ES,ECOM/POS,31,F,Salaried,560064,4999999,Unmarried,500000,Salary,10972.97,1
ES,ECOM/POS,31,F,Self Employed Professional,400058,999999,Unmarried,500000,Professional Fee,6274.81,1
ES,ECOM/POS,31,F,Self Employed Professional,411051,149999,Unmarried,500000,Professional Fee,10870.5,1
ES,ECOM/POS,31,M,Salaried,110036,499999,Married,1500000,Salary,2696.26,1
ES,ECOM/POS,31,M,Salaried,122011,4999999,Married,3000000,Salary,3061.15,1
ES,ECOM/POS,31,M,Salaried,380015,4999999,Unmarried,20000000,Salary,98017.24,1
ES,ECOM/POS,31,M,Salaried,400103,4999999,Unmarried,5000000,Salary,1277.06,1
ES,ECOM/POS,31,M,Salaried,440024,999999,Unmarried,500000,Salary,9019.49999999999,1
ES,ECOM/POS,31,M,Salaried,500084,4999999,Married,1500000,Salary,8955.72,1
ES,ECOM/POS,31,M,Salaried,500088,4999999,Unmarried,1500000,Salary,17682.07,1
ES,ECOM/POS,31,M,Salaried,560005,5000000,Married,10000000,Professional Fee,43539.9999999999,1
ES,ECOM/POS,31,M,Salaried,560039,4999999,Married,5000000,Salary,2510.42,1
ES,ECOM/POS,31,M,Salaried,560056,999999,Unmarried,5000000,Salary,52901.19,1
ES,ECOM/POS,31,M,Salaried,560093,4999999,Married,3000000,Salary,3795.79,1
ES,ECOM/POS,31,M,Salaried,560103,4999999,Unmarried,10000000,Salary,1152.62,1
ES,ECOM/POS,31,M,Self Employed Professional,110021,4999999,Unmarried,5000000,Salary,57069.2999999999,1
ES,ECOM/POS,31,M,Student,201001,4999999,Married,500000,Salary,8876.18,1
ES,ECOM/POS,31,M,Student,244715,49999,Unmarried,1500000,Saving,96271.85,1
ES,ECOM/POS,31,M,Student,400058,49999,Married,220000000,Saving,16501.3299999999,1
ES,ECOM/POS,31,M,Student,400078,4999999,Married,1500000,Salary,802.59,1
ES,ECOM/POS,32,F,Salaried,560035,4999999,Married,1500000,Salary,3534.76,1
ES,ECOM/POS,32,M,Salaried,246701,5000000,Unmarried,10000000,Salary,1301.34,1
ES,ECOM/POS,32,M,Salaried,400605,4999999,Married,3000000,Salary,624.75,1
ES,ECOM/POS,32,M,Salaried,560034,4999999,Unmarried,5000000,Salary,49105.48,1
ES,ECOM/POS,32,M,Salaried,560078,4999999,Unmarried,500000,Salary,40282.7699999999,1
ES,ECOM/POS,32,M,Salaried,600119,4999999,Married,10000000,Salary,10046.45,1
ES,ECOM/POS,32,M,Salaried,673639,499999,Married,500000,Saving,53.42,1
ES,ECOM/POS,32,M,Salaried,797112,4999999,Married,1500000,Salary,56982.6899999999,1
ES,ECOM/POS,33,F,Salaried,122018,4999999,Married,3000000,Salary,239705.66,1
ES,ECOM/POS,33,F,Salaried,560103,4999999,Married,500000,Salary,30352.19,1
ES,ECOM/POS,33,F,Salaried,600113,4999999,Unmarried,20000000,Salary,24047.8299999999,1
ES,ECOM/POS,33,M,Salaried,110033,4999999,Married,3000000,Salary,27648.09,1
ES,ECOM/POS,33,M,Salaried,110033,4999999,Married,20000000,Salary,8364.25,1
ES,ECOM/POS,33,M,Salaried,122018,5000000,Married,10000000,Salary,35232.28,1
ES,ECOM/POS,33,M,Salaried,400012,5000000,Married,20000000,Salary,461.479999999999,1
ES,ECOM/POS,33,M,Salaried,400104,4999999,Married,10000000,Salary,6877.33,1
ES,ECOM/POS,33,M,Salaried,560029,4999999,Married,5000000,Salary,8547.23,1
ES,ECOM/POS,33,M,Salaried,560049,5000000,Married,20000000,Salary,14771.23,1
ES,ECOM/POS,33,M,Salaried,560093,4999999,Married,3000000,Salary,4900.1,1
ES,ECOM/POS,33,M,Salaried,560094,5000000,Married,10000000,Salary,3985.60999999999,1
ES,ECOM/POS,33,M,Salaried,700075,499999,Unmarried,500000,Salary,167.2,1
ES,ECOM/POS,33,M,Self Employed Non-Professional,121001,4999999,Married,1500000,Salary,3776.05,1
ES,ECOM/POS,33,M,Self Employed Non-Professional,600034,149999,Married,500000,Business Proceeds,1002.72,1
ES,ECOM/POS,33,M,Self Employed Professional,273001,299999,Married,10000000,Business Proceeds,9835.83,1
ES,ECOM/POS,33,M,Self Employed Professional,394510,4999999,Married,10000000,Business Proceeds,667.1,1
ES,ECOM/POS,33,M,Self Employed Professional,686002,499999,Married,1500000,Salary,1733.17,1
ES,ECOM/POS,33,M,Student,122001,299999,Unmarried,500000,Saving,17459.33,1
ES,ECOM/POS,34,F,Salaried,560037,999999,Married,500000,Salary,3171.22999999999,1
ES,ECOM/POS,34,F,Self Employed Non-Professional,400013,999999,Unmarried,40000000,Inheritance,125106.399999999,1
ES,ECOM/POS,34,M,Salaried,415513,5000000,Married,40000000,Salary,4479.64,1
ES,ECOM/POS,34,M,Salaried,560043,4999999,Married,5000000,Salary,24533.2499999999,1
ES,ECOM/POS,34,M,Salaried,682304,4999999,Married,1500000,Salary,17642.17,1
ES,ECOM/POS,34,M,Self Employed Non-Professional,152116,299999,Married,10000000,Other,38766.48,1
ES,ECOM/POS,34,M,Self Employed Professional,110015,999999,Married,20000000,Saving,228.95,1
ES,ECOM/POS,34,M,Student,110032,299999,Unmarried,5000000,Saving,251.13,1
ES,ECOM/POS,35,F,Salaried,122015,4999999,Married,5000000,Salary,169145.02,1
ES,ECOM/POS,35,F,Salaried,411019,999999,Married,5000000,Salary,33690.68,1
ES,ECOM/POS,35,F,Self Employed Professional,160009,4999999,Unmarried,10000000,Business Proceeds,4113.26,1
ES,ECOM/POS,35,M,Salaried,140603,4999999,Married,10000000,Salary,24645.21,1
ES,ECOM/POS,35,M,Salaried,494553,4999999,Married,3000000,Salary,23295.68,1
ES,ECOM/POS,35,M,Salaried,500075,4999999,Married,5000000,Salary,18352.35,1
ES,ECOM/POS,35,M,Salaried,502319,4999999,Married,10000000,Salary,10948.44,1
ES,ECOM/POS,35,M,Salaried,560036,4999999,Married,20000000,Salary,89.61,1
ES,ECOM/POS,35,M,Salaried,682021,4999999,Married,3000000,Salary,5401.5,1
ES,ECOM/POS,35,M,Salaried,700006,4999999,Married,1500000,Salary,17865.17,1
ES,ECOM/POS,35,M,Self Employed Professional,110034,4999999,Married,3000000,Business Proceeds,826.03,1
ES,ECOM/POS,35,M,Self Employed Professional,110070,999999,Unmarried,500000,Professional Fee,43944.54,1
ES,ECOM/POS,36,F,Salaried,110066,4999999,Married,20000000,Salary,26547.6999999999,1
ES,ECOM/POS,36,F,Salaried,490020,4999999,Married,5000000,Salary,8929.29,1
ES,ECOM/POS,36,M,Salaried,201005,4999999,Married,5000000,Salary,17898.32,1
ES,ECOM/POS,36,M,Salaried,201301,5000000,Unmarried,80000000,Saving,61409.7,1
ES,ECOM/POS,36,M,Salaried,403103,299999,Married,3000000,Salary,1560.06,1
ES,ECOM/POS,36,M,Salaried,500046,4999999,Married,10000000,Salary,18420.25,1
ES,ECOM/POS,36,M,Salaried,700107,999999,Unmarried,3000000,Salary,3877.96,1
ES,ECOM/POS,36,M,Self Employed Professional,670582,4999999,Married,20000000,Professional Fee,3655.1,1
ES,ECOM/POS,37,F,Salaried,560073,4999999,Married,20000000,Salary,5637.74,1
ES,ECOM/POS,37,M,Salaried,248003,999999,Married,3000000,Salary,725.93,1
ES,ECOM/POS,37,M,Salaried,560103,5000000,Married,100000000,Salary,5897.09,1
ES,ECOM/POS,37,M,Salaried,691021,4999999,Married,5000000,Salary,58634.21,1
ES,ECOM/POS,37,M,Self Employed Professional,121002,4999999,Married,10000000,Business Proceeds,47738.82,1
ES,ECOM/POS,38,F,Salaried,134116,4999999,Married,10000000,Salary,6973.5,1
ES,ECOM/POS,38,F,Salaried,416415,4999999,Unmarried,5000000,Salary,2206.68,1
ES,ECOM/POS,38,M,Agriculturist,400081,999999,Married,500000,Saving,16328.84,1
ES,ECOM/POS,38,M,Salaried,110049,4999999,Married,5000000,Salary,7991.59999999999,1
ES,ECOM/POS,38,M,Salaried,500087,4999999,Married,10000000,Salary,13960.44,1
ES,ECOM/POS,38,M,Salaried,560099,4999999,Unmarried,10000000,Salary,6652.91,1
ES,ECOM/POS,38,M,Salaried,700157,49999,Married,5000000,Salary,21381.42,1
ES,ECOM/POS,38,M,Self Employed Non-Professional,393002,999999,Married,10000000,Business Proceeds,10854.0799999999,1
ES,ECOM/POS,39,F,Salaried,400068,4999999,Married,5000000,Salary,14365.31,1
ES,ECOM/POS,39,F,Salaried,560100,5000000,Married,10000000,Salary,147810.44,1
ES,ECOM/POS,39,M,Salaried,342013,4999999,Married,5000000,Salary,6488.74999999999,1
ES,ECOM/POS,39,M,Salaried,400015,5000000,Married,10000000,Salary,41900.62,1
ES,ECOM/POS,39,M,Salaried,400070,4999999,Married,10000000,Salary,15629.15,1
ES,ECOM/POS,39,M,Salaried,826001,4999999,Married,40000000,Salary,2984.12,1
ES,ECOM/POS,39,M,Self Employed Professional,160036,499999,Married,5000000,Business Proceeds,22991.98,1
ES,ECOM/POS,39,M,Self Employed Professional,201009,999999,Married,500000,Business Proceeds,2438.66,1
ES,ECOM/POS,39,M,Self Employed Professional,201304,4999999,Married,20000000,Salary,112411.849999999,1
ES,ECOM/POS,39,M,Self Employed Professional,411057,999999,Married,1500000,Professional Fee,16310.0199999999,1
ES,ECOM/POS,39,M,Self Employed Professional,500090,499999,Married,5000000,Business Proceeds,23435.49,1
ES,ECOM/POS,39,M,Self Employed Professional,560047,4999999,Married,10000000,Salary,20694.62,1
ES,ECOM/POS,39,M,Self Employed Professional,600028,4999999,Married,100000000,Salary,15088.05,1
ES,ECOM/POS,40,F,Salaried,560034,4999999,Unmarried,5000000,Salary,50302.8,1
ES,ECOM/POS,40,F,Self Employed Professional,560076,4999999,Married,10000000,Business Proceeds,4815.08,1
ES,ECOM/POS,40,M,Salaried,400067,5000000,Married,100000000,Salary,15256.74,1
ES,ECOM/POS,40,M,Salaried,412207,5000000,Married,20000000,Salary,4867.04,1
ES,ECOM/POS,40,M,Self Employed Professional,390022,4999999,Married,10000000,Professional Fee,1356.02,1
ES,ECOM/POS,40,M,Self Employed Professional,410210,4999999,Married,10000000,Business Proceeds,10306.14,1
ES,ECOM/POS,40,M,Self Employed Professional,533001,999999,Married,20000000,Business Proceeds,9509.03,1
ES,ECOM/POS,41,F,Salaried,122001,4999999,Married,40000000,Salary,34988.95,1
ES,ECOM/POS,41,F,Salaried,560056,999999,Married,5000000,Salary,9423.28,1
ES,ECOM/POS,41,M,Salaried,160047,49999,Unmarried,3000000,Salary,1516.06,1
ES,ECOM/POS,41,M,Salaried,201310,999999,Married,1500000,Salary,82636.9,1
ES,ECOM/POS,41,M,Salaried,421306,4999999,Married,3000000,Salary,929.52,1
ES,ECOM/POS,41,M,Self Employed Professional,400022,4999999,Married,40000000,Business Proceeds,59560.9299999999,1
ES,ECOM/POS,41,M,Self Employed Professional,400058,4999999,Married,20000000,Business Proceeds,2677.9,1
ES,ECOM/POS,41,M,Self Employed Professional,834008,4999999,Married,10000000,Business Proceeds,11683.9299999999,1
ES,ECOM/POS,42,M,Builders And Real Estate,516150,4999999,Married,20000000,Business Proceeds,6085.9,1
ES,ECOM/POS,42,M,Salaried,635601,4999999,Married,40000000,Salary,233.15,1
ES,ECOM/POS,42,M,Self Employed Professional,140603,4999999,Married,1500000,Business Proceeds,38043.3199999999,1
ES,ECOM/POS,42,M,Self Employed Professional,411009,5000000,Married,40000000,Business Proceeds,24729.3099999999,1
ES,ECOM/POS,43,F,Salaried,400053,4999999,Married,1500000,Salary,18933.68,1
ES,ECOM/POS,43,F,Self Employed Non-Professional,382170,499999,Married,5000000,Professional Fee,2673.18,1
ES,ECOM/POS,43,F,Self Employed Professional,560075,999999,Married,5000000,Business Proceeds,21360.39,1
ES,ECOM/POS,43,M,Salaried,456010,999999,Unmarried,500000,Salary,5524.32,1
ES,ECOM/POS,43,M,Self Employed Professional,462036,999999,Married,5000000,Saving,260.89,1
ES,ECOM/POS,44,M,Salaried,400063,4999999,Married,20000000,Salary,2075.99,1
ES,ECOM/POS,44,M,Salaried,560099,5000000,Married,200000000,Salary,47619.78,1
ES,ECOM/POS,45,M,Salaried,380006,999999,Unmarried,3000000,Salary,3033.11,1
ES,ECOM/POS,45,M,Salaried,400072,4999999,Married,40000000,Salary,26780.39,1
ES,ECOM/POS,45,M,Salaried,411033,4999999,Married,5000000,Salary,1908.03,1
ES,ECOM/POS,45,M,Salaried,560076,4999999,Married,10000000,Salary,12115.65,1
ES,ECOM/POS,46,M,Salaried,560103,5000000,Married,10000000,Salary,904.57,1
ES,ECOM/POS,46,M,Self Employed Professional,445001,4999999,Married,40000000,Business Proceeds,7824.33,1
ES,ECOM/POS,47,M,Salaried,110017,499999,Married,1500000,Salary,6292.1,1
ES,ECOM/POS,47,M,Salaried,400063,4999999,Married,5000000,Salary,6023.61,1
ES,ECOM/POS,47,M,Self Employed Professional,400104,4999999,Married,80000000,Business Proceeds,42814.57,1
ES,ECOM/POS,48,M,Salaried,140307,499999,Married,1500000,Salary,626.89,1
ES,ECOM/POS,48,M,Salaried,400059,4999999,Married,20000000,Salary,10007.87,1
ES,ECOM/POS,49,M,Salaried,560092,4999999,Married,40000000,Salary,33638.28,1
ES,ECOM/POS,49,M,Self Employed Non-Professional,400058,4999999,Married,250000000,Investments,38324.38,1
ES,ECOM/POS,50,F,Salaried,400071,4999999,Married,10000000,Salary,1933.54999999999,1
ES,ECOM/POS,50,M,Salaried,452001,999999,Married,3000000,Salary,29335.8799999999,1
ES,ECOM/POS,50,M,Salaried,560102,5000000,Married,40000000,Salary,31367.01,1
ES,ECOM/POS,52,M,Salaried,410507,4999999,Married,10000000,Salary,2538.01,1
ES,ECOM/POS,53,M,Self Employed Professional,454449,999999,Married,1500000,Saving,60265.6,1
ES,ECOM/POS,55,F,Housewife,122001,999999,Married,3000000,Saving,23500.97,1
ES,ECOM/POS,55,F,Self Employed Professional,360002,999999,Married,20000000,Business Proceeds,270188.12,1
ES,ECOM/POS,59,M,Self Employed Professional,396445,4999999,Married,40000000,Professional Fee,10657.98,1
ES,ECOM/POS,60,F,Self Employed Professional,400709,999999,Married,20000000,Business Proceeds,1685.27,1
ES,ECOM/POS,60,M,Self Employed Professional,201002,4999999,Married,20000000,Salary,7817.29999999999,1
ES,ECOM/POS,64,M,Retired/Pensioner,500087,4999999,Married,20000000,Saving,23770.83,1
ES,ECOM/POS,64,M,Self Employed Non-Professional,411036,5000000,Married,140000000,Saving,82425.05,1
ES,ECOM/POS,68,M,Retired/Pensioner,110078,999999,Married,20000000,Investments,15336.8699999999,1
ES,ECOM/POS,69,M,Self Employed Professional,600028,5000000,Married,250000000,Investments,7736.94,1
ET,ECOM/POS,22,M,Student,124001,49999,Unmarried,500000,Other,1906.63,1
ET,ECOM/POS,23,M,Self Employed Professional,575019,299999,Married,500000,Saving,411.45,1
ET,ECOM/POS,25,F,Salaried,400706,299999,Unmarried,500000,Salary,4321.99,1
ET,ECOM/POS,26,M,Salaried,248001,4999999,Unmarried,40000000,Salary,83.07,1
ET,ECOM/POS,28,M,Salaried,400067,4999999,Unmarried,1500000,Salary,408.94,1
ET,ECOM/POS,29,M,Self Employed Professional,121006,999999,Married,40000000,Business Proceeds,663.55,1
ET,ECOM/POS,29,M,Self Employed Professional,400615,149999,Married,500000,Other,1148.72,1
ET,ECOM/POS,34,M,Salaried,412308,4999999,Unmarried,5000000,Salary,1001.56,1
ET,ECOM/POS,35,M,Self Employed Non-Professional,395002,4999999,Married,20000000,Business Proceeds,250.39,1
ET,ECOM/POS,38,M,Salaried,591123,999999,Married,40000000,Salary,4321.13,1
ET,ECOM/POS,43,M,Salaried,262804,999999,Married,5000000,Salary,1827.57,1
ET,ECOM/POS,44,M,Self Employed Professional,400053,4999999,Married,140000000,Business Proceeds,414.039999999999,1
ET,ECOM/POS,58,F,Housewife,400074,299999,Married,500000,Other,1468.68,1
ET,ECOM/POS,59,M,Salaried,201301,4999999,Married,10000000,Salary,148212.31,1
FI,ECOM/POS,19,M,Student,462007,49999,Unmarried,500000,Other,715,1
FI,ECOM/POS,20,M,Student,411040,49999,Unmarried,500000,Saving,136945.01,1
FI,ECOM/POS,21,M,Student,201301,499999,Unmarried,500000,Investments,198.3,1
FI,ECOM/POS,21,M,Student,244001,999999,Unmarried,1500000,Inheritance,1750.95,1
FI,ECOM/POS,21,M,Student,641604,299999,Unmarried,500000,Saving,108543.93,1
FI,ECOM/POS,21,M,Student,731224,299999,Married,500000,Saving,1406.32,1
FI,ECOM/POS,22,F,Student,110059,299999,Unmarried,1500000,Saving,489.67,1
FI,ECOM/POS,22,M,Student,124001,49999,Unmarried,500000,Saving,1951.01,1
FI,ECOM/POS,22,M,Student,125001,499999,Unmarried,3000000,Other,4949.79,1
FI,ECOM/POS,22,M,Student,142022,299999,Unmarried,500000,Saving,897.45,1
FI,ECOM/POS,22,M,Student,247001,299999,Unmarried,500000,Other,1836.89,1
FI,ECOM/POS,22,M,Student,400610,49999,Unmarried,500000,Saving,165.119999999999,1
FI,ECOM/POS,23,M,Salaried,263139,299999,Unmarried,3000000,Salary,224.1,1
FI,ECOM/POS,23,M,Student,226003,299999,Unmarried,1500000,Inheritance,52732.65,1
FI,ECOM/POS,23,M,Student,400076,299999,Married,500000,Salary,4365.27,1
FI,ECOM/POS,23,M,Student,456010,499999,Unmarried,1500000,Saving,5410.16,1
FI,ECOM/POS,24,F,Housewife,201001,49999,Married,500000,Saving,5021.46,1
FI,ECOM/POS,24,F,Salaried,400057,499999,Married,1500000,Salary,613.01,1
FI,ECOM/POS,24,M,Salaried,125050,4999999,Married,1500000,Salary,2593.94,1
FI,ECOM/POS,24,M,Self Employed Professional,395010,499999,Married,3000000,Investments,197458.979999999,1
FI,ECOM/POS,24,M,Self Employed Professional,676304,4999999,Married,5000000,Saving,31336.25,1
FI,ECOM/POS,24,M,Student,132001,49999,Unmarried,500000,Saving,936.5,1
FI,ECOM/POS,24,M,Student,247001,49999,Married,500000,Other,250.44,1
FI,ECOM/POS,24,M,Student,460449,299999,Unmarried,1500000,Saving,63849.83,1
